song_popularity;song_duration_ms;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;audio_mode;speechiness;tempo;time_signature;audio_valence
48.00;222000.00;0.327;0.521;0.431;0.0;0.00;0.0986;-9.74;1.00;0.0293;106546.00;4.00;0.18100000000000002
68.00;251160.00;0.324;0.65;0.879;0.0;8.00;0.376;-3176.00;1.00;0.0328;105015.00;4.00;0.899
24.00;275253.00;0.439;0.82;0.7170000000000001;0.00107;8.00;0.23600000000000002;-6191.00;1.00;0.0722;104005.00;4.00;0.843
67.00;207466.00;0.21100000000000002;0.7559999999999999;0.8;0.000723;5.00;0.047;-51580000000000000.00;1.00;0.0329;118921.00;4.00;0.9670000000000001
29.00;216706.00;0.0838;0.7509999999999999;0.731;0.0;6.00;0.0556;-4419.00;0.00;0.0308;97007.00;4.00;0.973
66.00;215493.00;0.0893;0.7190000000000001;0.809;0.0;1.00;0.183;-10201.00;1.00;0.0511;100839.00;4.00;0.9640000000000001
63.00;267000.00;0.254;0.8109999999999999;0.88;0.00146;8.00;0.0475;-2972.00;1.00;0.0628;124.12;4.00;0.915
71.00;243413.00;0.0426;0.723;0.777;3.68e-06;7.00;0.0451;-3503.00;1.00;0.10800000000000001;9101700000000000.00;4.00;0.961
71.00;198786.00;0.078;0.6990000000000001;0.917;0.0;0.00;0.065;-4897.00;1.00;0.115;130.04;4.00;0.889
59.00;252933.00;0.141;0.782;0.8740000000000001;0.0584;2.00;0.11199999999999999;-7157.00;1.00;0.0474;123179.00;4.00;0.8590000000000001
66.00;232880.00;0.622;0.585;0.977;0.0;1.00;0.32799999999999996;-3.57;1.00;0.0615;138264.00;4.00;0.8009999999999999
58.00;199316.00;0.833;0.7440000000000001;0.601;0.0242;10.00;0.131;-52410000000000000.00;1.00;0.0349;143542.00;4.00;0.905
11.00;277600.00;0.0306;0.5660000000000001;0.9109999999999999;0.0247;4.00;0.0574;-9458.00;0.00;0.0791;19353800000000000.00;4.00;0.638
61.00;164120.00;0.455;0.5479999999999999;0.688;0.0;7.00;0.07200000000000001;-6053.00;1.00;0.0372;179842.00;4.00;0.813
77.00;189440.00;0.0179;0.774;0.687;1.17e-05;11.00;0.128;-48180000000000000.00;0.00;0.0584;104959.00;4.00;0.308
74.00;254720.00;0.419;0.8029999999999999;0.56;0.0;1.00;0.0608;-6912000000000000.00;0.00;0.0398;133679.00;4.00;0.77
70.00;239400.00;0.135;0.82;0.937;0.000128;5.00;0.35;-4.81;0.00;0.0551;130993.00;4.00;0.9059999999999999
56.00;272546.00;0.743;0.696;0.728;0.0537;7.00;0.0835;-6937.00;1.00;0.034;12409200000000000.00;4.00;0.963
80.00;228200.00;0.20800000000000002;0.659;0.802;0.0;2.00;0.12300000000000001;-4.79;1.00;0.14800000000000002;17793600000000000.00;4.00;0.863
54.00;203173.00;0.414;0.6709999999999999;0.884;0.00015;6.00;0.0701;-9267000000000000.00;0.00;0.0586;119574.00;4.00;0.9329999999999999
60.00;443480.00;0.779;0.5820000000000001;0.61;6.54e-06;11.00;0.267;-6641.00;0.00;0.10300000000000001;9365800000000000.00;4.00;0.826
77.00;192600.00;0.332;0.857;0.8009999999999999;1.2e-06;0.00;0.0789;-6499.00;1.00;0.0618;96009.00;4.00;0.753
52.00;162213.00;0.337;0.816;0.41600000000000004;0.7909999999999999;5.00;0.0452;-17795.00;0.00;0.244;90148.00;4.00;0.8170000000000001
51.00;212893.00;0.00487;0.542;0.7140000000000001;0.298;2.00;0.33399999999999996;-8045.00;1.00;0.027999999999999997;124.26;4.00;0.76
62.00;249506.00;0.42200000000000004;0.927;0.721;4.36e-05;8.00;0.0422;-12561.00;1.00;0.0908;10301800000000000.00;4.00;0.965
57.00;172733.00;0.0699;0.348;0.7509999999999999;0.0007379999999999999;0.00;0.20800000000000002;-12823.00;1.00;0.0494;156509.00;4.00;0.8859999999999999
4.00;319560.00;0.318;0.522;0.526;0.0;2.00;0.11599999999999999;-6361000000000000.00;1.00;0.0259;90.02;4.00;0.43
56.00;262160.00;0.0485;0.779;0.631;0.00316;2.00;0.0349;-5314.00;1.00;0.115;97927.00;4.00;0.6629999999999999
65.00;212000.00;0.0854;0.748;0.835;1.97e-06;7.00;0.0365;-5731.00;1.00;0.0351;142942.00;4.00;0.8959999999999999
74.00;343413.00;0.19899999999999998;0.648;0.846;4.23e-06;0.00;0.0803;-6731.00;1.00;0.0424;160075.00;4.00;0.815
7.00;238680.00;0.0151;0.815;0.757;526000000000.00;2.00;0.187;-5351.00;1.00;0.165;127052.00;4.00;0.8109999999999999
73.00;243160.00;0.00411;0.425;0.9540000000000001;0.0;1.00;0.0555;-37560000000000000.00;0.00;0.0476;178043.00;4.00;0.9329999999999999
43.00;378373.00;0.11199999999999999;0.5589999999999999;0.73;0.00267;10.00;0.263;-8461.00;0.00;0.0639;106806.00;4.00;0.778
58.00;351400.00;0.652;0.555;0.331;116000000000.00;9.00;0.235;-17718.00;0.00;0.27;17060300000000000.00;3.00;0.43700000000000006
59.00;408440.00;0.445;0.301;0.335;0.0018100000000000002;0.00;0.7509999999999999;-8564.00;1.00;0.0303;17659100000000000.00;4.00;0.386
7.00;181960.00;0.701;0.7070000000000001;0.408;0.0;5.00;0.105;-12776.00;0.00;0.0366;126399.00;4.00;0.843
52.00;159466.00;0.491;0.66;0.504;2.65e-05;0.00;0.15;-13087.00;0.00;0.0496;8895300000000000.00;4.00;0.914
58.00;622520.00;0.42200000000000004;0.489;0.679;6.92e-06;7.00;0.13;-4899.00;0.00;0.0326;9581300000000000.00;4.00;0.6579999999999999
7.00;257213.00;0.83;0.507;0.423;0.00916;2.00;0.0973;-14187000000000000.00;0.00;0.0332;82809.00;4.00;0.701
41.00;208866.00;0.259;0.613;0.489;0.0;11.00;0.0696;-13509.00;0.00;0.0503;145278.00;4.00;0.898
50.00;325506.00;0.888;0.66;0.124;0.0007639999999999999;5.00;0.111;-19.2;0.00;0.0496;12991900000000000.00;4.00;0.36200000000000004
63.00;263306.00;0.0102;0.5429999999999999;0.903;0.00585;11.00;0.0862;-66580000000000000.00;0.00;0.039;162241.00;4.00;0.9620000000000001
68.00;301426.00;0.59;0.691;0.805;0.0;2.00;0.0975;-6.81;0.00;0.0947;142503.00;3.00;0.866
50.00;183546.00;0.565;0.5760000000000001;0.698;0.0;0.00;0.386;-5181.00;1.00;0.0321;98855.00;4.00;0.708
60.00;205226.00;0.599;0.545;0.59;0.0;9.00;0.0916;-7257000000000000.00;0.00;0.0813;100835.00;3.00;0.583
52.00;278040.00;0.8109999999999999;0.649;0.14400000000000002;2.42e-06;0.00;0.08900000000000001;-16809.00;1.00;0.0522;119193.00;4.00;0.264
42.00;193800.00;0.9079999999999999;0.57;0.301;0.574;7.00;0.12300000000000001;-13846000000000000.00;1.00;0.0518;118337.00;4.00;0.431
50.00;195533.00;0.853;0.39;0.263;0.0;2.00;0.21899999999999997;-6851.00;1.00;0.0394;80332.00;1.00;0.446
40.00;128386.00;0.386;0.337;0.55;0.0;9.00;0.298;-5814.00;1.00;0.0502;18311700000000000.00;4.00;0.851
57.00;182226.00;0.5479999999999999;0.514;0.83;0.0;2.00;0.321;-8666.00;1.00;0.0391;148806.00;4.00;0.9640000000000001
78.00;240800.00;0.00255;0.43799999999999994;0.805;569000000000.00;8.00;0.0842;-6237.00;1.00;0.0624;11325300000000000.00;4.00;0.564
69.00;198706.00;0.32799999999999996;0.397;0.785;0.00495;2.00;0.0621;-9168.00;0.00;0.0545;96333.00;4.00;0.6459999999999999
48.00;222746.00;0.00037999999999999997;0.735;0.82;0.0572;2.00;0.0983;-8554.00;1.00;0.0494;135586.00;4.00;0.8590000000000001
63.00;133200.00;0.028999999999999998;0.597;0.5539999999999999;0.0;11.00;0.0766;-14144.00;0.00;0.0425;117835.00;4.00;0.963
77.00;333893.00;0.0484;0.41200000000000003;0.902;0.131;9.00;0.405;-11.6;1.00;0.405;89.74;4.00;0.42200000000000004
77.00;425653.00;0.0112;0.386;0.607;138000000000.00;10.00;0.08800000000000001;-7.7;1.00;0.0261;147207.00;4.00;0.532
71.00;303200.00;0.23;0.547;0.58;0.00877;2.00;0.0569;-13415.00;0.00;0.0293;10982700000000000.00;4.00;0.505
71.00;134253.00;0.493;0.573;0.9390000000000001;0.0;8.00;0.0994;-6441.00;1.00;0.0808;137382.00;4.00;0.963
70.00;149373.00;0.6609999999999999;0.55;0.8540000000000001;0.0;3.00;0.11199999999999999;-5968.00;1.00;0.036000000000000004;159231.00;4.00;0.965
71.00;178933.00;0.715;0.619;0.603;0.0;9.00;0.0721;-9481.00;1.00;0.0342;127432.00;4.00;0.958
61.00;163466.00;0.0010199999999999999;0.51;0.893;5.85e-05;9.00;0.201;-9267000000000000.00;1.00;0.0342;142657.00;4.00;0.934
75.00;153693.00;0.406;0.653;0.519;0.0209;2.00;0.10099999999999999;-10164.00;1.00;0.0497;98883.00;4.00;0.8220000000000001
81.00;140773.00;0.201;0.64;0.6629999999999999;0.00806;0.00;0.152;-7516.00;1.00;0.0374;132.77;4.00;0.6629999999999999
67.00;212893.00;0.273;0.439;0.737;0.28;2.00;0.228;-12054.00;1.00;0.115;145942.00;4.00;0.5329999999999999
70.00;271280.00;0.00038500000000000003;0.295;0.584;0.218;9.00;0.0996;-6696000000000000.00;0.00;0.0345;117.2;3.00;0.228
68.00;165381.00;0.102;0.623;0.7090000000000001;0.0;1.00;0.0967;-9818.00;0.00;0.0636;12239400000000000.00;4.00;0.948
61.00;193493.00;0.255;0.735;0.52;0.0;11.00;0.106;-6.18;1.00;0.0371;118441.00;4.00;0.688
56.00;208666.00;0.255;0.41200000000000003;0.59;0.0325;11.00;0.177;-12277000000000000.00;1.00;0.0701;85824.00;4.00;0.653
59.00;238266.00;0.22;0.7040000000000001;0.528;0.35;5.00;0.14;-13382.00;1.00;0.0358;11747200000000000.00;4.00;0.73
71.00;170813.00;0.008759999999999999;0.5329999999999999;0.905;0.578;2.00;0.0698;-5.27;1.00;0.0754;108.9;4.00;0.486
73.00;162373.00;0.35200000000000004;0.552;0.616;0.0;1.00;0.0501;-9785.00;0.00;0.0346;11244200000000000.00;4.00;0.667
72.00;369600.00;0.7290000000000001;0.483;0.721;0.0;0.00;0.18899999999999997;-6836.00;1.00;0.032;9526100000000000.00;4.00;0.562
64.00;444053.00;0.469;0.451;0.364;0.0;9.00;0.19699999999999998;-13126.00;1.00;0.0436;15420600000000000.00;4.00;0.298
65.00;229360.00;0.135;0.452;0.818;2.72e-05;2.00;0.052000000000000005;-8124.00;1.00;0.0439;12447400000000000.00;4.00;0.755
68.00;173946.00;0.27;0.491;0.8009999999999999;0.0;4.00;0.0665;-9835.00;1.00;0.0361;160109.00;4.00;0.971
71.00;429760.00;0.369;0.413;0.725;216000000000.00;3.00;0.0905;-5787000000000000.00;0.00;0.0324;124618.00;4.00;0.44
69.00;180943.00;0.0192;0.537;0.716;0.0;2.00;0.245;-8766.00;1.00;0.038;12287300000000000.00;4.00;0.452
54.00;184880.00;0.165;0.436;0.375;0.0;6.00;0.294;-13856.00;1.00;0.0284;10738600000000000.00;4.00;0.49
66.00;176333.00;0.767;0.816;0.514;0.9490000000000001;10.00;0.0899;-8741.00;1.00;0.0339;13683700000000000.00;4.00;0.912
58.00;201800.00;0.505;0.556;0.161;4.36e-05;11.00;0.28;-13944.00;1.00;0.0297;12653400000000000.00;4.00;0.588
52.00;150906.00;0.00206;0.252;0.507;0.00057;2.00;0.325;-13337.00;1.00;0.0442;19649400000000000.00;4.00;0.816
60.00;153760.00;0.20199999999999999;0.5329999999999999;0.638;0.0;4.00;0.0729;-7.13;1.00;0.0341;15666300000000000.00;4.00;0.937
72.00;250000.00;0.475;0.684;0.48100000000000004;6.57e-05;2.00;0.11800000000000001;-12.59;1.00;0.0384;11507800000000000.00;4.00;0.784
13.00;120173.00;0.7140000000000001;0.599;0.7040000000000001;0.0;8.00;0.521;-8566.00;0.00;0.243;173043.00;4.00;0.95
30.00;187213.00;0.13;0.6990000000000001;0.6409999999999999;0.000218;2.00;0.0601;-7564.00;1.00;0.0289;120745.00;4.00;0.728
63.00;386373.00;0.044000000000000004;0.271;0.5529999999999999;0.0096;2.00;0.0999;-9526.00;1.00;0.0472;86762.00;3.00;0.433
37.00;226906.00;0.462;0.456;0.514;0.00037;7.00;0.268;-9733000000000000.00;0.00;0.053;138377.00;4.00;0.657
74.00;145746.00;0.386;0.49;0.715;0.0;7.00;0.311;-55490000000000000.00;1.00;0.0476;130726.00;4.00;0.866
64.00;171600.00;0.451;0.364;0.607;0.0;2.00;0.251;-9791.00;1.00;0.125;79987.00;4.00;0.598
38.00;142480.00;0.498;0.551;0.9540000000000001;0.0;7.00;0.0884;-2844.00;1.00;0.0814;136862.00;4.00;0.685
51.00;214880.00;0.792;0.36;0.757;0.0125;3.00;0.147;-6832000000000000.00;1.00;0.0405;83865.00;4.00;0.341
63.00;160306.00;0.0592;0.423;0.6809999999999999;0.000177;10.00;0.0889;-9756.00;1.00;0.0397;110461.00;4.00;0.5589999999999999
21.00;219466.00;0.047;0.6;0.897;0.727;3.00;0.0672;-7275.00;1.00;0.0477;137375.00;4.00;0.6759999999999999
62.00;198773.00;0.0751;0.507;0.847;0.237;1.00;0.37200000000000005;-5987.00;0.00;0.0411;98096.00;4.00;0.5660000000000001
69.00;174840.00;0.408;0.504;0.578;0.0;4.00;0.321;-9302.00;1.00;0.031;132411.00;4.00;0.654
53.00;290933.00;0.0252;0.528;0.514;0.0894;2.00;0.0725;-11909.00;1.00;0.133;12287200000000000.00;4.00;0.44
63.00;147893.00;0.22899999999999998;0.494;0.6659999999999999;569000000000.00;9.00;0.0469;-9743.00;0.00;0.0351;140832.00;4.00;0.6990000000000001
66.00;125826.00;0.218;0.552;0.742;0.0;0.00;0.33899999999999997;-7963000000000000.00;1.00;0.0454;138591.00;4.00;0.7509999999999999
67.00;204480.00;0.0103;0.505;0.836;0.0771;5.00;0.295;-73840000000000000.00;0.00;0.10099999999999999;15966900000000000.00;4.00;0.764
70.00;219026.00;0.326;0.396;0.473;0.000124;10.00;0.109;-7.67;0.00;0.0345;13344900000000000.00;4.00;0.385
55.00;185523.00;0.000242;0.34600000000000003;0.75;0.0119;11.00;0.271;-6619.00;1.00;0.10300000000000001;16503600000000000.00;4.00;0.667
74.00;125666.00;0.879;0.332;0.179;0.0;5.00;0.0886;-11.83;1.00;0.0326;96529.00;4.00;0.315
66.00;269106.00;0.465;0.195;0.483;0.49700000000000005;4.00;0.0686;-49910000000000000.00;0.00;0.03;84.71;4.00;0.17300000000000001
72.00;318813.00;0.0748;0.299;0.44299999999999995;0.000138;0.00;0.177;-12621000000000000.00;1.00;0.0346;139539.00;4.00;0.434
68.00;271573.00;0.142;0.64;0.6509999999999999;0.28;4.00;0.0341;-14981.00;0.00;0.0517;111676.00;4.00;0.8009999999999999
58.00;131360.00;0.0546;0.565;0.953;2.95e-05;9.00;0.0637;-6504.00;1.00;0.0393;124287.00;4.00;0.887
55.00;278626.00;0.225;0.63;0.519;43000000000.00;9.00;0.0974;-10997.00;1.00;0.0528;143942.00;4.00;0.502
71.00;162533.00;0.778;0.523;0.402;0.0;0.00;0.43200000000000005;-8233000000000000.00;1.00;0.0305;70863.00;4.00;0.675
71.00;141600.00;0.0543;0.6409999999999999;0.774;1.05e-05;2.00;0.0473;-5916.00;1.00;0.0278;89787.00;4.00;0.9420000000000001
59.00;166466.00;0.758;0.35;0.293;8.21e-06;2.00;0.10400000000000001;-9502.00;1.00;0.0258;96685.00;4.00;0.162
67.00;205293.00;0.0734;0.40700000000000003;0.8340000000000001;0.00021;6.00;0.24100000000000002;-9224.00;1.00;0.20800000000000002;121.38;4.00;0.71
54.00;170760.00;0.8;0.5579999999999999;0.6859999999999999;0.0;7.00;0.815;-4495.00;1.00;0.0289;132075.00;4.00;0.8859999999999999
57.00;138360.00;0.105;0.593;0.804;2.22e-06;7.00;0.047;-5497000000000000.00;1.00;0.0319;148959.00;4.00;0.9620000000000001
70.00;192053.00;0.887;0.389;0.396;0.0;7.00;0.0828;-7999.00;1.00;0.0332;171.86;3.00;0.585
57.00;179386.00;0.381;0.562;0.768;0.03;7.00;0.168;-66130000000000000.00;1.00;0.0606;119544.00;4.00;0.966
49.00;710826.00;0.285;0.35100000000000003;0.228;0.00116;0.00;0.12300000000000001;-17271.00;1.00;0.0307;104551.00;4.00;0.0329
67.00;140920.00;0.26;0.377;0.9159999999999999;0.0;4.00;0.07400000000000001;-3199.00;0.00;0.0481;75533.00;4.00;0.912
64.00;254133.00;0.0746;0.40299999999999997;0.7090000000000001;0.494;9.00;0.132;-9366.00;1.00;0.0885;97161.00;4.00;0.654
80.00;183306.00;0.182;0.491;0.583;0.0;7.00;0.40700000000000003;-10964.00;1.00;0.0376;150572.00;4.00;0.907
75.00;270773.00;0.447;0.634;0.63;0.039;1.00;0.17;-8277000000000000.00;0.00;0.031;11862800000000000.00;4.00;0.489
63.00;190253.00;0.405;0.425;0.903;0.0128;1.00;0.11699999999999999;-4801.00;1.00;0.0732;10874800000000000.00;4.00;0.769
47.00;163026.00;0.595;0.469;0.647;1.65e-06;8.00;0.33899999999999997;-13913.00;1.00;0.0315;147878.00;4.00;0.9420000000000001
70.00;150640.00;0.486;0.551;0.293;0.000273;2.00;0.0864;-12503.00;1.00;0.0272;10679800000000000.00;4.00;0.322
60.00;154120.00;0.0356;0.7040000000000001;0.773;0.00498;9.00;0.08199999999999999;-9621.00;1.00;0.0279;141655.00;4.00;0.972
66.00;134386.00;0.36;0.39;0.625;0.0;9.00;0.0663;-7813.00;0.00;0.0537;144338.00;4.00;0.514
61.00;149466.00;0.513;0.456;0.47;3.76e-05;2.00;0.444;-9564.00;1.00;0.0294;120336.00;4.00;0.639
67.00;164106.00;0.365;0.705;0.515;0.0;4.00;0.389;-9343.00;1.00;0.0337;112035.00;4.00;0.8029999999999999
38.00;252040.00;0.0176;0.585;0.6759999999999999;0.732;5.00;0.129;-11267000000000000.00;1.00;0.0471;109309.00;4.00;0.474
53.00;149733.00;0.387;0.33799999999999997;0.6679999999999999;1.59e-05;2.00;0.111;-8641.00;1.00;0.0421;12709700000000000.00;5.00;0.561
58.00;194733.00;0.0154;0.57;0.754;0.0133;0.00;0.184;-9948.00;1.00;0.031;12795700000000000.00;4.00;0.708
68.00;165426.00;0.914;0.38;0.0993;232000000000.00;2.00;0.0605;-20567000000000000.00;1.00;0.0509;17487400000000000.00;4.00;0.44
50.00;134133.00;0.184;0.341;0.41600000000000004;6.28e-05;11.00;0.0917;-9574.00;1.00;0.0265;10288600000000000.00;3.00;0.499
14.00;176160.00;0.038;0.55;0.929;0.0;9.00;0.135;-5765.00;1.00;0.0815;129011.00;4.00;0.643
52.00;156106.00;0.528;0.6459999999999999;0.813;0.007859999999999999;9.00;0.17800000000000002;-6733.00;1.00;0.0434;129378.00;4.00;0.711
49.00;172746.00;0.395;0.601;0.596;2.34e-06;9.00;0.451;-8029.00;1.00;0.0734;128168.00;4.00;0.503
54.00;158250.00;0.721;0.42100000000000004;0.664;0.00244;11.00;0.0851;-10657.00;0.00;0.0665;201583.00;4.00;0.574
52.00;235826.00;0.265;0.42100000000000004;0.58;0.0136;7.00;0.0973;-7011.00;1.00;0.0285;129959.00;4.00;0.40299999999999997
33.00;174573.00;0.21100000000000002;0.43799999999999994;0.754;0.0;2.00;0.124;-7035.00;1.00;0.0381;123744.00;4.00;0.435
58.00;197274.00;0.664;0.318;0.303;0.000223;11.00;0.113;-15572000000000000.00;0.00;0.0302;17425400000000000.00;4.00;0.226
8.00;189848.00;0.000288;0.355;0.7609999999999999;0.0141;11.00;0.18899999999999997;-6309.00;1.00;0.0978;165209.00;4.00;0.685
43.00;482278.00;0.10099999999999999;0.555;0.6940000000000001;0.0;9.00;0.12300000000000001;-8453.00;0.00;0.0426;12742300000000000.00;4.00;0.602
49.00;178266.00;0.354;0.341;0.7140000000000001;0.0;2.00;0.31;-7998000000000000.00;0.00;0.0404;14760400000000000.00;4.00;0.41200000000000003
30.00;177426.00;0.0586;0.68;0.507;6.49e-06;7.00;0.0754;-5929000000000000.00;1.00;0.0336;123.47;4.00;0.8540000000000001
55.00;160400.00;0.727;0.506;0.948;0.0;10.00;0.0904;-5626.00;1.00;0.105;130195.00;4.00;0.934
40.00;181760.00;0.0565;0.32899999999999996;0.8059999999999999;0.21;1.00;0.355;-11925.00;1.00;0.0596;142625.00;4.00;0.619
42.00;213706.00;0.441;0.65;0.7979999999999999;0.0007059999999999999;9.00;0.13699999999999998;-8126.00;0.00;0.0541;110646.00;4.00;0.46399999999999997
62.00;188560.00;0.0229;0.527;0.871;0.155;4.00;0.419;-8708.00;1.00;0.0354;12072200000000000.00;4.00;0.107
16.00;279520.00;0.025;0.682;0.621;0.852;7.00;0.153;-9653000000000000.00;1.00;0.0451;125.91;4.00;0.861
56.00;214640.00;0.21;0.364;0.768;0.136;9.00;0.503;-10492.00;1.00;0.0757;130602.00;4.00;0.37
42.00;166092.00;0.111;0.46;0.955;0.54;11.00;0.9520000000000001;-6684.00;1.00;0.0487;16007300000000000.00;4.00;0.726
69.00;334106.00;0.46799999999999997;0.615;0.129;0.0;6.00;0.114;-14892000000000000.00;1.00;0.0286;9176900000000000.00;4.00;0.249
73.00;256000.00;0.21899999999999997;0.63;0.449;0.0;5.00;0.0622;-13243.00;1.00;0.0252;8437800000000000.00;4.00;0.623
77.00;199493.00;0.883;0.414;0.161;0.000223;7.00;0.11699999999999999;-22.32;0.00;0.0318;159375.00;4.00;0.423
69.00;258834.00;0.782;0.619;0.22;119000000000.00;0.00;0.124;-13843.00;1.00;0.0667;75.16;4.00;0.423
83.00;391376.00;0.0057399999999999994;0.579;0.508;0.0004940000000000001;2.00;0.0575;-9484.00;1.00;0.027000000000000003;147125.00;4.00;0.609
79.00;296800.00;0.313;0.711;0.292;0.0;4.00;0.131;-15523.00;0.00;0.037000000000000005;10395100000000000.00;4.00;0.19399999999999998
74.00;258411.00;0.157;0.659;0.6779999999999999;6.69e-06;0.00;0.0784;-8.18;1.00;0.0313;106186.00;4.00;0.647
76.00;206266.00;0.36700000000000005;0.475;0.322;0.00056;7.00;0.11;-10687000000000000.00;1.00;0.0283;9350300000000000.00;4.00;0.387
64.00;214080.00;0.579;0.601;0.574;114000000000.00;2.00;0.21600000000000003;-8166.00;1.00;0.03;147964.00;4.00;0.8
53.00;268706.00;0.6809999999999999;0.695;0.282;0.0267;9.00;0.0767;-15359000000000000.00;1.00;0.0295;91681.00;4.00;0.445
71.00;233560.00;0.578;0.684;0.248;0.0;0.00;0.0643;-10505.00;1.00;0.0435;11600200000000000.00;4.00;0.621
54.00;155453.00;0.841;0.575;0.188;437000000000.00;9.00;0.228;-18758.00;1.00;0.0959;77464.00;4.00;0.33399999999999996
72.00;155880.00;0.589;0.62;0.446;0.0299;1.00;0.0727;-14451000000000000.00;0.00;0.0347;8859100000000000.00;4.00;0.868
70.00;187013.00;0.18899999999999997;0.541;0.45899999999999996;0.0274;4.00;0.099;-10433.00;0.00;0.0297;171165.00;4.00;0.8029999999999999
13.00;216573.00;0.762;0.609;0.368;6.28e-06;10.00;0.335;-13338.00;1.00;0.0294;9037300000000000.00;4.00;0.618
80.00;281613.00;0.386;0.602;0.522;144000000000.00;10.00;0.0941;-9031.00;1.00;0.0285;136637.00;4.00;0.36
77.00;336453.00;0.551;0.446;0.239;4.1e-06;0.00;0.0697;-13945.00;1.00;0.0316;189507.00;4.00;0.298
65.00;286880.00;0.743;0.664;0.5529999999999999;0.00978;9.00;0.0838;-7723.00;1.00;0.0264;112.52;4.00;0.287
64.00;277160.00;0.715;0.28;0.344;0.00642;0.00;0.133;-12577.00;1.00;0.0293;171143.00;3.00;0.23199999999999998
78.00;281226.00;0.0794;0.5379999999999999;0.7040000000000001;0.0;1.00;0.0867;-8904.00;0.00;0.0332;120963.00;4.00;0.583
77.00;252239.00;0.6859999999999999;0.654;0.506;0.0155;11.00;0.155;-17.18;0.00;0.0535;123179.00;4.00;0.831
76.00;161533.00;0.5660000000000001;0.674;0.537;0.0;1.00;0.131;-10971000000000000.00;0.00;0.0363;11057800000000000.00;4.00;0.809
78.00;243026.00;0.631;0.44299999999999995;0.40299999999999997;0.0;0.00;0.111;-8339.00;1.00;0.0322;14346200000000000.00;4.00;0.41
34.00;350266.00;0.5589999999999999;0.605;0.574;0.113;2.00;0.0684;-10536.00;1.00;0.0377;12944900000000000.00;4.00;0.5429999999999999
71.00;164813.00;0.237;0.626;0.816;18000000000.00;9.00;0.10400000000000001;-10593.00;1.00;0.13;105.33;4.00;0.7979999999999999
62.00;200146.00;0.763;0.784;0.45899999999999996;1.28e-06;0.00;0.0684;-10446.00;1.00;0.0304;10695700000000000.00;4.00;0.9309999999999999
69.00;271333.00;0.302;0.45299999999999996;0.46399999999999997;5.96e-05;2.00;0.152;-10.96;1.00;0.0431;93.19;4.00;0.6579999999999999
60.00;229560.00;0.68;0.603;0.252;6.96e-05;2.00;0.147;-12402000000000000.00;1.00;0.0337;122631.00;4.00;0.179
64.00;123173.00;0.851;0.456;0.26;0.166;3.00;0.142;-15435.00;1.00;0.0548;82321.00;4.00;0.491
59.00;170759.00;0.621;0.6609999999999999;0.518;178000000000.00;6.00;0.0953;-10061.00;0.00;0.0319;127266.00;4.00;0.7759999999999999
55.00;212160.00;0.943;0.503;0.265;0.045;2.00;0.0867;-15913.00;1.00;0.0333;78044.00;4.00;0.522
67.00;227705.00;0.856;0.502;0.4;0.000375;7.00;0.33299999999999996;-13697000000000000.00;0.00;0.0294;127182.00;4.00;0.435
71.00;176533.00;0.877;0.713;0.258;0.00606;9.00;0.0967;-14.59;1.00;0.0384;98805.00;4.00;0.56
66.00;228133.00;0.361;0.257;0.41200000000000003;8.68e-05;1.00;0.0702;-11788.00;1.00;0.0287;152126.00;4.00;0.858
75.00;200160.00;0.354;0.483;0.503;0.00028399999999999996;0.00;0.11599999999999999;-9396.00;1.00;0.0341;151862.00;4.00;0.598
62.00;230226.00;0.905;0.46399999999999997;0.32799999999999996;0.0;4.00;0.135;-9005.00;1.00;0.0407;70859.00;3.00;0.784
49.00;261546.00;0.405;0.872;0.316;0.0126;0.00;0.0849;-14415.00;1.00;0.0436;11952800000000000.00;4.00;0.57
63.00;341626.00;0.414;0.42100000000000004;0.6609999999999999;1.16e-06;9.00;0.0962;-13126.00;1.00;0.0433;100965.00;4.00;0.5539999999999999
77.00;187866.00;0.907;0.547;0.257;0.183;0.00;0.0935;-12358000000000000.00;1.00;0.0252;75752.00;4.00;0.16899999999999998
65.00;229826.00;0.387;0.47100000000000003;0.494;0.0944;7.00;0.617;-10407.00;1.00;0.0312;79255.00;4.00;0.373
